vol,N1_moy,ALT_moy,TAT_moy,M_moy,Q_moy
38,108.65450246688303,22455.254929492767,-12.14345738888923,0.47803963973076924,9209.735271923726
39,105.58888099145742,22568.74743474275,-13.374087401626353,0.4810736264945849,8451.183082275393
40,107.96020443415995,22294.682345819976,-11.4108274460875,0.4802024320078126,9084.90470678435
41,100.58391841679972,15905.693829797057,-5.608009714195122,0.42835892735213416,8691.91166675109
42,102.4164523993115,18984.45852834744,-11.307685747736429,0.4477037123846555,8417.467909439323
43,105.8775901074957,17393.335166665416,-9.075631112399794,0.40598780806611573,9503.741723701376
44,100.9527471300223,10771.601748244711,-0.10175698983529355,0.36354814482857145,9762.328803864148
45,101.30760360518094,11505.654245683265,-1.0571420610666662,0.3725657296714286,9709.217549439898
46,108.17894775515462,23912.561118512655,-13.222586111104794,0.49097211028767124,8698.761610848482
47,108.17894775515462,23912.561118512655,-13.222586111104794,0.49097211028767124,8698.761610848482
48,109.00692427450457,24245.094588558506,-13.440392771333181,0.49985528580818184,8874.154102064611
49,108.66410801977091,22118.456023493287,-10.104948444885553,0.48008977115094337,9254.729722113287
50,108.75658024215055,23608.86354858968,-13.289708818338866,0.4934715494282227,8951.061860899375
51,108.81708154818556,23989.810353160217,-12.204478968370587,0.4889455812692308,8882.396528294516
52,107.4550646098808,21312.436770807115,-9.748831944399168,0.4796141437300001,9270.075789154258
53,107.00954456845002,24623.988553816365,-13.374464871612759,0.5071761126043339,8298.611187265033
54,107.6344325784874,17748.894650591395,-6.468840326680041,0.4286852052222222,9950.771195935178
55,106.61234662450842,21174.064739019937,-12.603710491678457,0.4713971637169811,8964.379383321164
56,108.09359400287332,22359.2653090596,-11.811846757458556,0.4827731776402764,9124.115844877899
57,106.26795592259117,22136.859336842175,-13.829272789481726,0.46811321379819915,8625.480878575634
58,110.17181159999274,24081.93135767893,-4.37012152423065,0.4935683235667261,9038.860084357737
59,108.93141352717929,24317.28359101185,-13.292143391132731,0.4958852467693299,8822.68731679349
60,109.47721292127791,25123.857137505336,-13.251810004835574,0.49616315864507987,8754.59546214075
61,107.91923417048977,21087.121788197357,-11.056950524771528,0.4635367598702907,9229.297799382355
62,105.34672317097025,19345.704784842736,-10.411068806558035,0.4441843456623884,8998.891888625963
63,104.92575140103615,21935.330796934923,-14.188447966827995,0.4789604240389973,8528.739353012546
64,104.12954909723837,8206.881956224728,-0.9801165989977204,0.3251190302097265,11207.61772355312
65,101.19293797779723,12388.74687959846,-2.911721721724223,0.3822416488576105,9455.01047270578
66,104.64167048465363,16200.238863991257,-8.97139418361702,0.4206467833632219,9687.328084868095
67,105.3582089362682,15723.991636300725,-6.025107480181941,0.41355588865633425,9810.996998478415
68,109.18713054269394,22226.297853810178,-8.332387368684417,0.47524761810706284,9271.328050572773
69,108.32855944352126,19581.130569045377,-7.649900095501857,0.4537069324851302,9706.043195262502
70,103.14477297143858,13635.214573688329,5.150114715709581,0.3973997900209581,9612.469086856743
71,107.8797919936464,21208.72536139622,-11.585957638075154,0.46650075638757765,9303.347476568208
72,108.90311501259801,22843.34283422608,-9.168430623308438,0.4819602636881669,9041.75712231976
73,109.57512567038725,24637.83531583464,-10.53551225261413,0.4960793683125001,8832.441923350798
74,107.87030329537428,21533.66266694724,-10.03473691968831,0.4706158014788961,9216.692612120918
75,107.04178023806263,20457.074510403676,-7.081208960817969,0.46378449129696614,9280.814896750973
76,109.54053103366435,23949.53418825115,-5.8629379966241455,0.4889669308425768,8960.961691573446
77,107.54607051891566,18885.808750935066,-1.0559453079022698,0.44837133416330394,9498.095549105705
78,108.81260957238916,23842.481818851382,-11.762016595641716,0.4906940691393443,8882.220114259526
79,108.07681148643147,21993.968563190258,-11.548369653923935,0.47520998825265964,9090.047079804306
80,108.02060024407056,19937.939033436614,-7.193235661777099,0.4530420131216814,9514.840154965857
81,106.42437406092694,19697.4843283317,0.4405140679952294,0.45260489899236644,9006.23227415922
82,106.59585144238407,19362.418736093678,-2.876018963356477,0.4533198694507772,9201.528526230093
83,109.23525979020252,18954.38650212929,0.259315679204315,0.4478170619524112,9904.88547557873
84,109.27486451707388,19661.146473624354,-2.630756265441598,0.4553818046656734,9724.428618819766
85,107.4490137430265,20139.63919586616,-13.33290748755285,0.45817989310688834,9420.032431469966
86,107.60787418198971,23337.32435396527,-11.728866405501284,0.4973563968161954,8772.008035851584
87,109.64983604583351,22893.50593578783,-9.688965928932975,0.4650439464892761,9080.099958902534
88,107.74452498496287,23029.53691033624,-9.117308919323822,0.48600164723948497,8748.012818380133
89,108.86818441266978,22952.616977255962,-4.421539722702314,0.48574722622543354,8972.83504790461
90,109.23229916701278,24107.495804744463,-13.229360055703083,0.48583185316319133,8861.109788605621
91,109.51059794369867,22497.17784428524,-5.8761042224756075,0.4825436303597561,9271.55853641947
92,107.32499243379618,23697.09171949036,-13.491452367845373,0.49044642399264704,8640.344797583142
93,109.55241686902018,23783.543885580595,-8.776825140989551,0.48911464555970147,8984.986960676386
94,105.13391811233305,21316.419594325333,-11.265482293050827,0.4755670706964122,8571.600111078375
95,104.29874869839256,16166.76885198144,2.8619946385174564,0.4071537548697008,9031.684878685664
96,107.93321222135543,22217.651446133485,-13.43515245811271,0.469070187288703,9074.526755995774
97,109.08119894150558,24003.823041339187,-13.603749154252633,0.4889907182999999,8841.533435278308
98,109.6596457893412,22555.62653213776,-3.7521419336122817,0.482670334299589,9218.104349714335
99,105.83813647612766,20894.514067454886,-13.91046094313386,0.46970687976377945,8855.676385206796
100,109.78004223535577,22180.884158126097,-1.398865886336482,0.4744470052761628,9334.187104324403
101,107.64509047083516,22887.311630067088,-14.293237198025526,0.47371882971898854,8747.62180170848
102,106.95280731504721,21973.65462153449,-14.52405810592347,0.48731542290816326,9071.716182730132
103,106.62633638328046,23408.16524835714,-13.1528826572629,0.49912864182678135,8472.180073794752
104,108.10184365232215,24269.009679338345,-17.30697943777454,0.5009771239824715,8770.147031627126
105,108.66586772741667,23735.89201378191,-13.958651362339287,0.4950789662629869,8910.169436513846
106,109.8025008555676,23900.28790376112,-7.794191718744285,0.48910892252999993,8987.130047059123
107,107.93622874029668,23323.266413897738,-15.01493200171582,0.48110647588769534,8883.664893756835
108,107.92498464249628,21684.963063794086,-12.16741358262154,0.45667280665316207,9015.153069086933
109,108.45634326817519,22272.033043394084,-12.55907998462425,0.46991565396686746,9129.839674728875
110,109.46218237967206,22725.993099599204,-1.978557947776991,0.48928663839630687,9166.871644618235
111,109.52065802894577,24828.972057878866,-11.134756471376262,0.5033588370530303,8783.247186264263
112,108.51496559243893,24550.120361915666,-14.997303102239622,0.5034394863032491,8733.365171137573
113,109.19604101213417,23325.721985765493,-7.9338189469067055,0.48938089396355683,9042.25417013143
114,108.79150782223775,22415.960263405428,-10.204258376077151,0.48046593223442136,9192.513661419734
115,108.77646172130059,15620.183854682859,5.048468360082535,0.4226128839545455,10601.692521720599
116,107.95340439064424,21306.964260853754,-8.503379995114697,0.4802265137688173,9383.48796688149
117,108.7969731542029,22039.446207505098,-6.266472631610021,0.4743196613801535,9251.179426000705
118,107.68246309404422,17175.270774992787,-2.6282900613551505,0.42675958773605155,9920.893605924279
119,109.33108003341178,25479.7448538503,-13.453170211534092,0.5044671837187501,8594.310889227781
120,107.67565342181872,21612.789066286758,-5.930585657131843,0.4762649241786744,9032.774940353253
121,108.34973220113632,22673.538557086707,-9.41048240075604,0.4860643892620818,9084.52401474406
122,108.08477483661078,23211.150197248036,-11.658512458544726,0.4914829522610092,8872.434744125432
123,108.76947312717495,21937.204666240985,-8.637793195647436,0.47440535864423083,9323.238659744
124,107.46863216750138,21634.019048846083,-9.13147264884402,0.4733804213181819,9008.721763173848
125,109.59451629497087,22729.726710621228,-3.4881211362659172,0.48574210324321504,9215.806985949814
126,106.92264342726804,20961.454114984557,-7.3846073590285926,0.45510014622115386,8877.137132019861
127,109.15205903475693,24722.18804043662,-6.113737077948966,0.5112309120805785,8790.45863614603
128,108.63669779796126,24673.21543274964,-14.91652097093064,0.5029475736780468,8724.646555056082
129,105.95932990612012,20873.16761058577,-7.818845050341919,0.45926566622599535,8820.035556298304
130,109.01396539955192,21671.39435361783,-10.747086025132827,0.44579537014385157,9285.70494249238
131,106.85226879484964,21489.41467510242,-7.595831478508205,0.474510700125,8824.992172076132
132,108.99329292782501,20391.188456125677,-3.8960840520017372,0.47410177034895845,9730.139524336426
133,109.1550518519789,24708.425454910113,-10.911095327526478,0.4980761340913261,8745.470219775025
134,108.71183936903886,23827.16166464909,-9.636567563638033,0.49822022207547173,8968.699314587519
135,104.96037826211047,21033.65855768104,-3.8247126476707956,0.4739546212493596,8463.685122344546
136,109.69873467151533,22938.05980467571,-5.8960442228853545,0.4847571849275148,9230.268094664396
137,108.07482879167028,21698.749019563693,-4.93455491059553,0.46784779972691554,9001.639663315615
138,108.41253813804296,24189.541529565005,-21.06635550578375,0.47372033427049176,8776.09125753286
139,108.35963896725549,22254.792393933418,-4.567130799501145,0.4684516365326087,8964.951498672877
140,107.17043756267286,20475.868788150983,-1.067369326092341,0.4643427165045045,8998.86242232092
141,107.99089250539846,21877.837992511333,-3.8561659273,0.47813514934000007,8951.033098842894
142,109.96712619396467,24253.159643535804,-8.52710533632514,0.48759730778932586,8935.232825173027
143,109.23453044096522,21882.98348398698,-4.715737979421583,0.4569080822050939,9130.229893591952
144,108.77327630307894,22238.512156519988,-2.628323324481182,0.46929063330645165,8910.561962196072
145,106.93403452046303,20655.089819805948,-1.4807301102391304,0.46636007729206047,8920.271854333248
146,110.04317181089304,21095.99482525807,-2.5331869118690755,0.45715257086374406,9579.073755720872
147,108.90983990717278,21108.252887419447,-2.4807784171491796,0.4668755150606557,9333.588975480387
148,108.28361300971636,21631.09685696965,-11.120346964976854,0.47473894,9308.11105712572
149,104.616855394413,16605.767995240796,1.6204399283919906,0.43230072673725733,9281.376705742709
150,103.6344394361985,18123.957226335195,-0.19825518307175324,0.44257531442596815,8725.747994266168
151,100.283260275912,17290.840750348074,-0.7787550439350791,0.41637945055325704,8038.068481712014
152,109.13856271482481,22984.174706456535,-6.954885226399897,0.4804960213644765,9050.282189475261
153,104.705318273646,18705.700968888454,-1.8566357771932498,0.450189459045,8938.56841783012
154,109.04298597582154,20282.386805458216,-3.2411938629294883,0.45643961991208787,9597.896528445079
155,108.43040165041273,23313.801448768663,-7.230888660705128,0.4940094082153846,8790.269514265497
156,108.6517691235759,24311.593603335907,-11.185282683665445,0.49770518516727774,8744.147867153019
157,105.67071253512341,22291.334561108546,-5.993703605425519,0.4863171915503195,8405.145142930025
158,107.7013876668621,26010.964266635612,-17.187338742009967,0.5073635932288206,8171.8888090456285
159,107.76635210377528,21202.506601598056,-3.296243954268293,0.471728981266702,9040.325905686988
160,107.69442386845202,20997.637565341643,-4.6757152104491695,0.46234769301037343,9106.818403715335
161,109.81843355336352,23954.275191583427,-8.5512870743078,0.49468933599107145,9023.10057867627
162,109.62050780566807,22578.367682056596,-3.149099624149755,0.4825850475468294,9247.859822923856
163,102.29707751272781,17145.941539107574,0.886524643152961,0.4307480937349336,8583.45389851909
164,106.98426057271568,9201.106974262264,9.558574382102426,0.3383659222884097,11504.809617288733
165,108.11904708690814,18337.099158342964,-1.214502410517426,0.43757439027345846,9836.97757106178
166,105.28201438119235,18096.672352291374,-0.24095543305701284,0.44135356979634144,9184.867308930976
167,105.1910657962488,21647.2846076014,-5.655877649655039,0.47192928944573637,8489.574683323177
168,108.39292191849968,21876.903404777273,-11.67826103235685,0.4735868499913706,9292.846164915045
169,109.53538671832906,24799.586919724265,-10.40783499955213,0.5046042207606528,8834.502892458451
170,107.46959145430914,21261.556445368056,-4.96108214351734,0.4731214712904624,9041.259623416137
171,108.95804599362707,22889.28954801481,-8.307466784724317,0.47900429366776626,9022.137600050051
172,108.32672848057994,22009.645391107326,-7.639335797401271,0.4751692521210191,9130.37045614974
173,108.15764188569598,22892.524920895907,-7.199801564712792,0.48773563602591974,8927.689847450929
174,108.8415486338242,21961.37378849313,-7.630379542062693,0.48615517350000004,9328.174599278662
175,108.87906325818723,21658.651942239663,-6.150126215034675,0.4485517903457808,9034.495902114508
176,109.87898056024653,22732.74756454105,-4.439513838226794,0.48601595552727284,9277.62657896702
177,109.46891361345924,21916.75497724364,-7.771786948597462,0.46274255948375637,9359.824010248665
178,106.42656213530609,5859.250450531852,14.504932392006149,0.2891986298114754,11864.167783322
179,107.41709586832029,22003.262658992313,-13.745280457506466,0.4726601863108836,8942.513853239105
180,107.29508555051821,18436.387358873835,-0.0721722105589005,0.4360839479764398,9489.01380558359
181,106.16374550001325,20031.139080231773,-2.5026434369412653,0.4618062637093373,9038.53823315028
182,109.48358297182186,18681.830312829887,-0.3704960167694932,0.4307944899767442,9933.360588167408
183,108.76045412512444,21674.469403195224,-4.729304034600893,0.47422891689960245,9211.243278599037
184,109.16578908846152,22673.223539062743,-6.15803964255603,0.4836914483834171,9169.572681722068
185,108.03916740770781,21003.57522369066,-3.7390393921249996,0.464266583137987,9155.6269668013
186,109.16308153965828,19950.480085474846,-0.8765365703862036,0.4520409150725236,9562.356320274057
187,107.07730453704433,22127.39696961074,-5.043462033236803,0.4748852588450096,8761.636749131783
188,108.46448630961945,23357.37266675583,-10.128751427603516,0.4770685924326633,8877.515015911138
189,110.04455651095374,24414.96037607617,-7.209899070986024,0.49741392328945,8925.74756222281
190,109.4022367696203,22412.340092273866,-3.7635759861707503,0.4865100662334294,9248.161067145653
191,109.45898993209971,23282.99751117926,-7.5435033104069245,0.49413581799230777,9169.904220858074
192,104.52890868027404,16218.68274539039,4.482241397831839,0.4018137411945067,9002.760587555156
193,110.54406532829623,20788.30780216808,0.822680478781077,0.45348835078723404,9680.277517279685
194,107.75965840079847,19881.68335183657,0.30025785837971125,0.4626366597987805,9362.652568757561
195,109.40742792218657,22391.532121617307,-3.2609856234141796,0.4817155857313434,9250.66193089963
196,106.5935514542971,20350.736698885357,-3.167123026913432,0.4688469446597015,8942.404819578458
197,109.52998356669966,22220.251552013495,-2.9299756820854874,0.48116900820258623,9299.394080817649
198,106.14160798010315,22398.686824606895,-5.644936332237746,0.4693744910169961,8324.973877642416
199,109.38194348497554,22542.78577583739,-3.3607910219163544,0.4697035448195876,9052.017496286027
200,109.20092966515129,22117.72664741292,-4.874836781269334,0.47720030234693883,9242.315201190746
201,107.0807179048544,22345.94055426378,-15.053982727118568,0.47333126884359245,8875.54980475648
202,107.93830725665599,19199.033749265913,-0.4695261105273577,0.45078839492830197,9520.27112156492
203,108.52543786713896,21464.597256710033,-4.663755250426034,0.47319281452651113,9162.532454207882
204,109.10687241328472,20919.99063524489,-4.4776177874780485,0.47233629780365854,9544.379219485503
205,109.73715827648752,21517.611701179532,-4.680091142796138,0.4622084106138415,9389.983944768994
206,110.4855089357144,22893.654294235468,-5.885215683719939,0.45054002451553105,9078.455980283943
207,110.55794890784237,25252.517263330454,-9.749251810717169,0.48531765342332794,8736.610263143857
208,110.01805728951592,25052.625111250225,-8.09093377932193,0.5048184341611707,8848.82202736085
209,109.92091600357718,25144.41399218837,-7.049153232549547,0.50162019159375,8708.777479702097
210,109.66099907663614,24286.270393495484,-3.997893258174316,0.4983421526982422,8913.05217145753
211,109.54827735893502,18609.327397020337,0.6473751273453681,0.41860063744822884,9775.633840144425
212,108.5338492420442,22555.59281147288,-10.775734119950258,0.48085106267319594,9119.590942957082
213,107.91568593439669,14876.456754040826,8.048495354505823,0.40908180936938443,10335.713347776093
214,105.07261371130228,13323.58222295112,8.843616514054688,0.39442418098593757,9990.5304044313
215,110.45703810503448,19360.275307276435,6.1407384945653,0.4584351184813433,10017.666388987263
216,108.0667128436884,19613.03975249881,2.6109680497215613,0.4738408173282773,9482.752117261278
217,109.79117209542072,21457.26977480718,-2.8126673760121825,0.46690888247853823,9444.946814131416
218,109.1265103923776,18288.192670042303,4.144362036995838,0.4290745995288092,9831.428367496706
219,108.94661197110153,18823.207291900446,3.2629078850582496,0.40679589610201516,9502.164035313048
220,109.9579121391959,23613.51338705471,-2.900986478401231,0.4895363671745901,9014.74622081975
221,107.6528835811763,19687.66993507693,-5.726278368985855,0.4558935339,9544.246023052472
222,109.87606572280393,23960.65788953479,-5.015801577499771,0.4949006144275296,8996.33307264986
223,105.16107317386228,20637.022682484112,-14.054634847007623,0.46550079188871946,8837.477200688347
224,110.36913204829673,24290.208980226664,-4.289553483218415,0.49439701955645154,8997.341151097582
225,106.28956837258195,21319.990245974313,-0.8631231785199731,0.47115063268685564,8598.647732468262
226,109.00295519431667,22193.504032265508,-3.5902367237967963,0.4798414827192269,9140.65370662089
227,110.04807459746006,24068.586912454677,2.6525414679639376,0.504364253823744,8865.80604590946
228,111.23282735359692,24854.0161614718,-2.108277633149999,0.49575142365,8975.524968517584
229,108.79457336260016,18804.061884440252,10.237719420071112,0.4482278845303197,9617.542989749301
230,110.46687527297865,18165.70461909949,5.657478134027111,0.40299703945985915,10037.638717211346
231,111.61994510856002,20499.550814466467,3.4024993476176486,0.4281527977346939,9707.315633588245
232,110.94929335314116,21227.130346150225,1.6085748885508326,0.4520126532788347,9621.228784524395
233,108.18977783860228,18743.37345354535,5.6877247485744915,0.4512379610874718,9503.417892529842
234,105.93085270184186,9793.429008345336,3.1465514842581523,0.36025927661005436,11309.17834364802
235,110.19328367412997,19833.709782452293,8.386909457454943,0.45423662974011636,9734.440072621292
236,109.3710371730325,18271.75874200617,9.131565938515983,0.44527424588359465,9843.414512787414
237,106.99411192408557,15675.076650197696,11.965745121479545,0.4053415685522727,9867.514355862717
238,110.38423051726325,23224.185556840293,2.4553260814517994,0.491202721214653,9117.052479071439
239,110.83305146431302,22584.907826269966,1.3455223745472762,0.47795391772349577,9313.903603300032
240,108.10526115171558,16935.456916731917,10.534138954908046,0.4280835614137931,9847.49294754349
241,110.27398173333268,19557.97563570974,7.82478769972201,0.41148708948773,9570.674887715375
242,110.37743858612828,22537.172291435767,6.392168802263157,0.48033442072500004,9113.826059834273
243,110.0977802828077,20657.368752511502,10.57166984257469,0.4649558781379668,9466.35933989785
244,107.59319357751849,19964.31706531067,9.868954399079268,0.45482519243319197,9108.05406126199
245,105.94557419674332,20765.09942078208,-14.685770625014225,0.4724348957402528,9003.082279516013
246,109.68696552407084,18870.32802702797,9.487743355449087,0.445950919421671,9851.4359153381
247,109.71101047989829,22996.799157215664,3.6855786885816944,0.46081126055159705,8610.780110835098
248,108.68618599508007,22262.332369839314,6.533766471667255,0.4566940900061783,8578.172163235438
249,110.4329326682399,22148.33021009496,4.940738544046314,0.4804876398193549,9293.107794906477
250,110.55261365591677,22921.251295563125,6.8872248342587605,0.471596489106469,9033.62837525456
251,109.19676861581843,23111.880954262855,1.5221251649591352,0.46545133277884615,8577.433999179513
252,109.59329520103509,23324.30000640927,-0.7459550132990591,0.46600061335714293,8650.369426667316
253,109.45277922994423,21188.39741393465,4.156297748540087,0.4709114304927114,9302.271553173969
254,110.7977446959108,23818.633990960647,-1.5710130001407898,0.478871283,9009.803816717094
255,108.65624080103352,21638.9013712394,4.819967788553856,0.47797071950664893,9026.817668681042
256,109.24222457513085,24290.622479341357,-11.18563889243756,0.491322520515435,8888.632842459307
257,111.88570802874447,22719.51468602532,2.8808762689006207,0.4557085543975156,9314.84303048149
258,108.11438774715857,20952.244273797827,3.4937575578835314,0.44646719164195453,8770.521503282509
259,109.8155890596952,22980.338280364456,-1.7785941122710767,0.4619370370560539,8826.925055561536
260,109.68752418459273,20307.522993343624,6.403570135470651,0.46716038380271735,9629.913236718487
261,110.92612290138857,21550.423550401953,5.589886673921012,0.4726921590563087,9596.832387193701
262,111.11456911892316,23633.275390202343,0.07662190729173902,0.47395697034130435,9025.850402187756
263,107.1265601798989,19592.08180286686,5.628066305584295,0.4670293870860277,9211.127589336933
264,102.57971340751571,13375.97369818568,11.146179470278737,0.3883435886954023,9340.501703310589
265,110.70128751689651,22712.84960819212,0.6324941668868208,0.4844839101156942,9361.898652653095
266,108.31796140665689,20710.369090613793,1.4389001074175107,0.467288012467742,9162.026953283606
267,107.03256265554947,22062.997082567872,-17.024491120113773,0.48027888,9052.87078334897
268,109.552789838991,20004.992854885742,-0.047464526508672125,0.43323528273028383,9437.2922499217
269,106.75107800731259,21848.646164382742,-2.3569653117081875,0.47451070012499996,8618.597090565696
270,111.35876023815376,23087.54494551673,1.1304268402044377,0.4766186126901869,9289.826851810407
271,108.6731170393511,24637.517775091754,-5.780013716899668,0.5003220490044347,8457.118889731968
272,110.8070791497403,24119.78377669886,-2.746584422466638,0.49075460617164174,9083.783532722675
273,107.11726278190139,19905.22483939442,-0.7999108198798183,0.4379816720172414,9001.325859552713
274,111.48247714600343,22349.463861560525,1.8099096173363962,0.46375441437735854,9425.219057734355
275,107.14364748230881,21249.602441459996,-1.8522721181856245,0.4713071667778316,8838.853134742923
276,111.22739510373711,21298.650336795217,3.9199924566986524,0.4482631145,9490.532910245269
277,99.56343301542171,7133.990313980849,17.335441858980168,0.3190754658186969,9784.947957609835
278,107.80053256618366,22129.85476472098,-12.174870315164817,0.4764510551842105,9065.849273485068
279,110.87451998126876,21191.333902989863,4.505351653187568,0.46940957577125947,9591.844978008
280,110.57503698111613,24880.781625063362,-6.031987710581886,0.4940280285027448,8870.881615421467
281,109.59574928310943,22141.076330511456,-3.5658592210051885,0.4785171391764707,9347.593818340918
282,108.118899387671,21623.04051524298,-1.974946659002723,0.47698985738793104,9049.45867022487
283,110.28687991532719,23488.530634027582,1.8006217341948527,0.49852623403125,9132.367940168771
284,108.30957283347425,23125.726642325862,-4.5082579117763055,0.48875275117878536,8709.429602427894
285,109.99718322792006,24613.926888517104,1.9950331053243573,0.5090813353396302,8697.275330670624
286,108.93154653986302,18207.210079652785,7.379780973522753,0.43242135378682633,9746.44018486514
287,110.74758841296274,22452.828115623262,0.5663511450919259,0.4785390895141052,9406.278368779298
288,110.70130582592033,21850.911931636056,4.954631188125751,0.47574154882965936,9379.767709398695
289,107.66388550532069,25868.80290340845,-21.0602519978125,0.5158814598675,8433.732951492866
290,111.12679582004263,22707.051749017694,-1.470600060198506,0.4527780800190525,9125.761571833886
291,108.23778823988992,22516.520363949854,-2.445475998990135,0.4805147393838565,8801.661374361585
292,109.52644551667748,12930.080471335294,14.178420805313218,0.3886059333793104,11128.820224166499
293,110.88237294699678,23337.705763200207,-0.8537914563217266,0.48024212762674096,9205.078268084271
294,110.437731372948,24661.280921904632,-3.065941607473498,0.5027305221323037,8950.626771534491
295,110.70869162906578,24317.40846182655,0.7980268173017819,0.49734360021774193,8927.883229361998
296,111.02182360954657,23381.873060263864,1.084003247813812,0.481549426340035,9229.403681259546
297,109.33687398889724,21459.060673009353,5.286767584554948,0.45831001228972407,9051.227461045297
298,110.48697734230949,19683.890564144844,8.484735024406989,0.4570552173625593,9806.727979368028
299,111.41668091410885,23956.917457752144,0.48633774179126715,0.46435055548957427,8861.4113451267
300,108.18517098200985,25518.82326115748,-19.32537023619784,0.4993845562767857,8514.056425500052
301,111.39231589332768,24614.44714165941,1.49508706833313,0.46872322886919315,8678.709194374134
302,111.79476788238243,24356.256458060572,1.915382017782158,0.48291374828061673,8998.758257541554
303,110.98280717989333,24173.266514046296,6.135825789908759,0.4941043437007299,8886.826301299323
304,108.20877424304499,22797.611429888544,7.068155698253477,0.48766273052086384,8516.76001909975
305,110.00745311544242,22935.817267476043,5.1625772811749995,0.47927928322767865,8883.194668302285
306,111.20657957852262,24495.96493587019,3.971195567983376,0.4998628382608696,8913.093808788624
307,108.6777961769511,22986.34155775722,5.309382116066718,0.4837169653079907,8669.176661861033
308,111.24941135109793,20932.953579294717,0.4136464403435473,0.42455587334056394,9510.084605434466
309,110.36316766032475,22229.213947249,11.16688298479564,0.48195702604687496,9085.528908648737
310,110.87130289194775,23742.845254143598,5.147318861580242,0.4942438779629032,9006.871566627387
311,107.42674263579427,23802.68221036111,-19.320872896388888,0.49213712754471556,8744.33048288927
313,108.63281055587603,22301.206516617945,-8.490462814505376,0.47822880131451606,9177.52229423415
314,109.07748595570897,24364.81299933233,-11.134902550684188,0.4992496311669342,8905.489284787409
315,106.1546254489779,22149.528566231475,-9.417263524751545,0.479125668,8660.132739323764
316,105.97716233635259,22782.793219679214,-13.476277393422663,0.48349295660204084,8669.745667705434
317,108.2696401817025,23020.608649770267,-11.273117901012432,0.48097581525828725,8882.726212646276
318,109.53049364703159,22421.410832420705,-7.548650380818884,0.4681277565,9240.069866968824
319,109.00248341649369,25476.32068829769,-15.134426166710806,0.507375615712589,8639.487291621512
320,107.20920918095537,19171.292577393222,-6.387872790096392,0.43692410027115985,9427.034218195427
321,108.31705295973377,24260.309681125742,-16.24683501281388,0.483920560265625,8695.396875272323
322,106.83601365451037,21802.889896781046,-17.881214143228448,0.48175650597413794,9171.570909730312
323,108.15794067223828,22271.526466291496,-19.029978130547644,0.4500700343428259,9019.679259822002
324,105.81060630136501,22062.52756565069,-13.19251868188823,0.46246313329242705,8549.888687442883
325,107.19557545151707,21032.314906674455,-10.970453095573426,0.46166382772027975,9148.308264790658
326,107.2428391150849,21899.475131717725,-12.229859500365162,0.4924711154781342,9122.375462908067
327,109.17939216262897,22592.148701602677,-8.190476314831395,0.47343802096617343,9142.195473260803
328,105.88640343451466,19474.187328518925,-6.501681935021173,0.4553140166970685,9077.12674472224
329,103.69811504602357,17727.606904760716,-6.3458107863470135,0.421296743597015,8863.070902419553
330,108.24857682313929,22942.77915762157,-11.707828441150195,0.4783089938967868,8894.997320973258
331,108.1003530362315,24670.707447041856,-17.91024556981359,0.5019214111880147,8700.24291753071
332,106.15613203832102,20596.108783417207,-6.804883272152451,0.46331534785344825,8828.25670454016
333,105.92479585247672,20064.4773902312,-7.752689932064237,0.4628100693710451,9024.060750498295
334,108.28631787069263,19588.10747617273,-7.647339821528296,0.4447337856511086,9662.669205788303
335,105.90381807068302,20661.522846113272,-4.877769595215278,0.4680819436458334,8784.244941894178
336,108.01192099804717,22399.892598981693,-8.854118843832188,0.48118520457556435,8980.24669862415
337,108.47044688368474,23800.12704687886,-9.442444659108801,0.49450001018326883,8808.576082567359
338,108.32044493816846,23005.55909298821,-12.24444754212195,0.4837711155411586,8983.271680477788
339,108.61556987334278,23127.076311067827,-13.825007953127376,0.47324102545384616,8945.072642785368
340,109.32980880279875,23032.929263539983,-7.196238017016022,0.4853390795669181,9166.783707164213
341,105.97356867231767,22984.612301351484,-16.267361333797872,0.46996532729521284,8392.549414695206
342,107.26284623425677,17457.18152500354,-11.961378312723442,0.4147189651657224,9918.53928422519
343,106.60455081640299,22417.84339448411,-15.364510488646324,0.4829931679500001,8745.896477122415
344,106.49054142952669,23030.327809065384,-18.190323800492298,0.48956110599999997,8707.639028316451
345,107.35577940438834,21184.275456775835,-16.266548486630743,0.47102903390459366,9269.056094157784
346,106.89441309754953,21974.039524211243,-12.50877299831231,0.48137113103713125,8824.016809542183
347,108.16493859067116,23761.95783059089,-16.06990121557136,0.4924665113377736,8832.07022957874
348,106.91516408986783,22251.92337037824,-11.665639235965271,0.4808524354942119,8754.245095834578
349,109.62197904332574,23810.262687695467,-6.178315308878551,0.49147680976993585,9014.207571072155
350,107.81992165052716,24712.413836277847,-14.116264812275558,0.5008295120292083,8445.804229504012
351,108.49881205301371,23458.29829236075,-13.276516502369399,0.4905464551558627,8933.44190199633
352,104.64081365278277,21428.569471416795,-12.995183650115964,0.4715867941187608,8465.334447801535
353,108.00001420142556,21790.759060915174,-14.45225035113717,0.4680210123517699,9183.424201975053
354,106.3435952147927,22341.896173738893,-13.624477055157907,0.49676631725720927,8814.325401563332
355,106.80133461564697,23291.02262883445,-23.281398141413018,0.48959141537260287,8846.03811093773
356,107.56979396292552,23939.018563561338,-17.31539171046489,0.507508031266854,8817.52081986638
